process_size,priority,arrival_time,process_type,time_of_day,burst_time
0.0,0,798627916598,0,0,2.0
0.0002317428588867,0,1354732245381,2,0,2.0
0.0,200,1053613396953,3,0,300.0
0.001953125,200,2496714313342,3,0,300.0
0.0017528533935546,0,1453366653609,0,0,105.0
0.0,205,138600204322,2,0,300.0
0.004364013671875,103,406083585224,1,0,300.0
0.0002317428588867,0,1980007859020,2,0,2.0
0.0047225952148437,103,196065674447,1,0,7.0
0.0002317428588867,0,1404419961112,2,0,2.0
0.0002317428588867,0,1999801919676,2,0,2.0
0.0,205,130899970229,2,0,300.0
0.00262451171875,0,2495566301753,0,0,4.0
0.0024757385253906,0,1016155056472,0,0,115.0
0.00262451171875,0,2557997930531,0,0,4.0
0.00262451171875,0,2485149222222,0,0,300.0
0.0052108764648437,103,981940156764,1,0,300.0
0.0003852844238281,103,1437007851512,2,0,300.0
0.0002317428588867,0,1847343675560,2,0,2.0
0.000441551208496,25,637002784944,2,0,300.0
0.0002317428588867,0,1449914761147,2,0,2.0
0.00262451171875,0,2472963348341,0,0,300.0
0.0032424926757812,200,90928747079,2,0,300.0
0.00262451171875,0,2462085403512,0,0,4.0
0.0001955032348632,0,2554915061517,2,0,300.0
0.0073471069335937,103,281099759620,1,0,300.0
0.000227928161621,0,486084303944,2,0,241.0
0.021484375,103,1269625070547,1,0,300.0
0.0001955032348632,0,2213368474507,2,0,300.0
0.0,360,478887311859,2,0,300.0
0.0040359497070312,0,569766111840,0,0,3.0
0.0,360,2675007553983,2,0,300.0
0.000227928161621,0,46371920001,2,0,241.0
0.0,360,1412820268760,2,0,1.0
0.000227928161621,0,936965685619,2,0,241.0
0.0051345825195312,103,314996484983,1,0,300.0
0.0177001953125,103,2462699522286,3,0,251.0
0.0015468597412109,200,2026553764337,3,0,300.0
0.0018234252929687,0,1229972012883,0,0,3.0
0.001953125,200,1773591919093,1,0,300.0
0.0014705657958984,117,1967577923384,1,0,130.0
0.0058059692382812,103,280029115727,0,0,1.0
0.00262451171875,0,459291765069,0,0,300.0
0.000227928161621,0,2312163733494,2,0,241.0
0.0002317428588867,0,1441137384234,2,0,2.0
0.0003852844238281,103,1675132695148,2,0,300.0
0.0,0,897988842699,0,0,2.0
0.000227928161621,0,613028586364,2,0,241.0
0.000227928161621,0,2264066900592,2,0,241.0
0.0002717971801757,0,314102144972,2,0,2.0
0.0048446655273437,103,645531710116,1,0,75.0
0.0001955032348632,0,1254253815514,2,0,300.0
0.0,360,2610327795199,2,0,72.0
0.0017509460449218,117,1654537712780,1,0,300.0
0.000227928161621,0,1207931806436,2,0,241.0
0.0083465576171875,103,1149422475479,1,0,300.0
0.00262451171875,200,255243518328,1,0,300.0
0.00262451171875,0,2446695152756,0,0,4.0
0.0022125244140625,0,2635343709869,0,0,2.0
0.0001630783081054,0,1154962784629,2,0,300.0
0.0078125,0,2601004101672,0,0,1.0
0.0,0,739469490847,0,0,2.0
0.00262451171875,0,2482601713525,0,0,4.0
0.00262451171875,0,2545389041887,0,0,3.0
0.003997802734375,119,463095648078,2,0,300.0
0.0002317428588867,0,1453002363165,2,0,2.0
0.0001955032348632,0,579741445676,2,0,300.0
0.00262451171875,200,2468601801579,1,0,4.0
0.00390625,0,1863936688799,0,0,300.0
0.00262451171875,0,2530402186922,0,0,4.0
0.0001955032348632,0,2290707185563,2,0,300.0
0.0,0,819416447095,0,0,2.0
0.00390625,0,1741877849544,0,0,300.0
0.0,0,926589565674,0,0,2.0
0.00262451171875,0,2484320831227,0,0,4.0
0.0043563842773437,103,2167306661114,1,0,300.0
0.000227928161621,0,2411424149458,2,0,241.0
0.0101165771484375,103,2418079061215,1,0,300.0
0.0,200,1324164719046,3,0,19.0
0.000227928161621,0,2312225257029,2,0,241.0
0.0,360,1494901816311,2,0,300.0
0.00262451171875,0,2537513923229,0,0,4.0
0.0052108764648437,103,1875021470676,1,0,300.0
0.0036125183105468,117,475954331641,1,0,300.0
0.00262451171875,200,2509959621748,1,0,4.0
0.00390625,0,140549644060,0,0,300.0
0.00262451171875,0,2501826378282,0,0,300.0
0.0,360,1069842845937,2,0,300.0
0.0014705657958984,117,1432219382074,1,0,2.0
0.000227928161621,0,188155409515,2,0,241.0
0.000227928161621,0,145756313518,2,0,241.0
0.0002317428588867,0,1739773575197,2,0,2.0
0.0018234252929687,0,1147961941461,0,0,3.0
0.0001630783081054,0,1176574545804,2,0,300.0
0.00262451171875,0,2445588852730,0,0,300.0
0.0002317428588867,0,1387372340972,2,0,2.0
0.0064773559570312,25,2100967362279,1,0,300.0
0.0052108764648437,103,707370986400,1,0,300.0
0.023773193359375,103,2428268418783,1,0,300.0
0.0040359497070312,0,2177122269524,0,0,4.0
0.0,360,442029979518,2,0,1.0
0.0002317428588867,0,1517328501749,2,0,2.0
0.00262451171875,0,2494063882441,0,0,4.0
0.0,205,1857333190917,2,0,109.0
0.00262451171875,0,2508702744187,0,0,300.0
0.0052108764648437,103,1282223715704,1,0,300.0
0.00262451171875,0,2571712443993,0,0,300.0
0.0018234252929687,0,1264885758906,0,0,3.0
0.0002317428588867,0,1670661796182,2,0,2.0
0.0,360,2011242436362,2,0,72.0
0.0,360,1097481799966,2,0,300.0
0.0001955032348632,0,731720226128,2,0,300.0
0.00262451171875,200,752949885313,1,0,100.0
0.0026054382324218,0,1580326840018,0,0,264.0
0.0018234252929687,0,1242931193482,0,0,3.0
0.000227928161621,0,871150553663,2,0,241.0
0.00262451171875,200,2275462466927,1,0,300.0
0.00262451171875,0,2499973315059,0,0,4.0
0.0,205,1590749061798,2,0,300.0
0.00262451171875,0,2511511450044,0,0,4.0
0.0,215,1085250781373,2,0,300.0
0.0,200,1649071297542,3,0,300.0
0.00390625,0,2063476703825,0,0,300.0
0.001953125,200,1733553780421,1,0,300.0
0.00262451171875,0,2579582397988,0,0,4.0
0.0098114013671875,103,717927912599,1,0,300.0
0.0002317428588867,0,819034252331,2,0,2.0
0.00390625,0,28556661517,0,0,300.0
0.00262451171875,0,2518625953046,0,0,4.0
0.0023994445800781,103,1832063202047,0,0,50.0
0.00262451171875,0,2587420549283,0,0,4.0
0.0052108764648437,103,2433712614044,1,0,300.0
0.0,360,1421611995877,2,0,300.0
0.00262451171875,0,14534920772,0,0,23.0
0.0022125244140625,0,2635278533878,0,0,2.0
0.0,0,794844975397,0,0,2.0
0.0,360,1542651531119,2,0,300.0
0.000227928161621,0,412681595638,2,0,241.0
0.0,360,1527601557620,2,0,300.0
0.0064773559570312,25,2368462595529,1,0,300.0
0.0052108764648437,103,1215996532619,1,0,300.0
0.001953125,200,1539874673357,1,0,300.0
0.0002317428588867,0,1884613203794,2,0,2.0
0.0040359497070312,0,634453212487,0,0,3.0
0.0012454986572265,103,1261496684060,1,0,300.0
0.00262451171875,200,2276081725506,1,0,300.0
0.0,360,2350779379966,2,0,1.0
0.0,360,1593712504167,2,0,300.0
0.00262451171875,0,2499232511831,0,0,4.0
0.0,0,1010783031149,0,0,2.0
0.0002317428588867,0,1745651002001,2,0,2.0
0.0001955032348632,0,400170033596,2,0,300.0
0.00262451171875,0,2561444498546,0,0,3.0
0.0001955032348632,0,1880983918092,2,0,300.0
0.0032424926757812,200,1258344509627,2,0,300.0
0.0018234252929687,0,656250204695,0,0,133.0
0.0,360,708678731119,2,0,1.0
0.00390625,0,2161271483423,0,0,300.0
0.0051422119140625,119,1493664146742,1,0,300.0
0.0002317428588867,0,1387924855415,2,0,2.0
0.0002317428588867,0,1440295485267,2,0,2.0
0.000885009765625,0,2034680771114,0,0,300.0
0.0001955032348632,0,296215272798,2,0,300.0
0.0018234252929687,0,1074306886298,0,0,3.0
0.0001630783081054,0,118879123355,2,0,300.0
0.0,360,353199758454,2,0,1.0
0.0,360,1463136198057,2,0,72.0
0.0,360,1702571560374,2,0,300.0
0.0,360,476484074106,2,0,300.0
0.0026054382324218,0,143829820966,0,0,2.0
0.0018234252929687,0,1149509532343,0,0,3.0
0.0001955032348632,0,875118661279,2,0,300.0
0.001016616821289,0,1428402476304,0,0,5.0
0.00262451171875,200,581431619023,1,0,300.0
0.0001955032348632,0,1403838169443,2,0,300.0
0.0022125244140625,0,2677394182438,0,0,2.0
0.000227928161621,0,1063702897516,2,0,241.0
0.0038070678710937,103,1399264368278,1,0,300.0
0.0027694702148437,103,2139252723235,0,0,300.0
0.0001955032348632,0,490580599447,2,0,300.0
0.0,360,155659788930,2,0,300.0
0.0002317428588867,0,1353711242289,2,0,2.0
0.00390625,0,194329346921,0,0,300.0
0.0001955032348632,0,123524517709,2,0,300.0
0.0121307373046875,103,2239273172527,0,0,300.0
0.000227928161621,0,946389727140,2,0,241.0
0.0052108764648437,103,46834216710,1,0,300.0
0.0014705657958984,117,1786474802619,1,0,2.0
0.0,360,516063872275,2,0,300.0
0.0,200,2390862481751,3,0,300.0
0.0,0,867159640193,0,0,2.0
0.0002717971801757,0,1507285722467,2,0,2.0
0.00262451171875,200,2533590923810,1,0,4.0
0.0,360,1475873052684,2,0,300.0
0.0002717971801757,0,160237990594,2,0,2.0
0.00390625,0,1692517442046,0,0,300.0
0.0002717971801757,0,32684990934,2,0,2.0
0.0002355575561523,0,2036788709508,2,0,2.0
0.0002317428588867,0,1881778895045,2,0,2.0
0.0060272216796875,103,2379921023630,0,0,300.0
0.001953125,200,1742281431186,1,0,300.0
0.0002317428588867,0,1458704848350,2,0,2.0
0.000227928161621,0,2158596643381,2,0,241.0
0.0002317428588867,0,1932725929092,2,0,2.0
0.000227928161621,0,2374733292188,2,0,241.0
0.0002317428588867,0,1959969698501,2,0,2.0
0.0,360,1046083301870,2,0,1.0
0.0022392272949218,117,1675642132628,1,0,300.0
0.0029258728027343,103,701990759615,1,0,300.0
0.0001955032348632,0,2089587089984,2,0,300.0
0.0062713623046875,103,326117504837,1,0,300.0
0.020416259765625,103,1867619306453,1,0,199.0
0.0002717971801757,0,1174309303428,2,0,2.0
0.0019760131835937,103,1615893353645,1,0,16.0
0.000441551208496,25,36868305511,2,0,300.0
0.001953125,200,1454608619027,1,0,300.0
0.0416259765625,200,2475267389159,3,0,300.0
0.000227928161621,0,523084672839,2,0,241.0
0.0052108764648437,103,1929060011122,1,0,300.0
0.0,0,715140973896,0,0,2.0
0.000227928161621,0,1971229988526,2,0,241.0
0.0,0,849101912311,0,0,2.0
0.00262451171875,0,223057203610,0,0,23.0
0.0,200,1225151951952,3,0,300.0
0.001953125,200,1333846320917,1,0,300.0
0.0083465576171875,103,1199514760166,1,0,300.0
0.0001955032348632,0,2217337824525,2,0,300.0
0.003997802734375,119,67437026592,2,0,300.0
0.000889778137207,103,2431889977415,0,0,300.0
0.0002317428588867,0,1511928883767,2,0,2.0
0.000889778137207,103,2587484541619,0,0,300.0
0.001016616821289,0,131134057330,0,0,300.0
0.0014705657958984,117,1456698184255,1,0,2.0
0.0,0,925618183686,0,0,2.0
0.0002317428588867,0,1927276676508,2,0,2.0
0.0,205,2548867387716,2,0,109.0
0.00262451171875,200,1796280848086,1,0,300.0
0.0001955032348632,0,831630231000,2,0,300.0
0.0014705657958984,117,1634449874694,1,0,2.0
0.0018234252929687,0,628024556195,0,0,133.0
0.003997802734375,119,68501265317,2,0,300.0
0.0,0,1135576933707,0,0,2.0
0.000227928161621,0,536302246606,2,0,241.0
0.0,360,323856182112,2,0,5.0
0.00482177734375,103,2562695857038,0,0,1.0
0.0003852844238281,103,21790349807,2,0,300.0
0.0,215,1251403392219,2,0,300.0
0.0026321411132812,0,2207354330963,0,0,300.0
0.0001955032348632,0,2152406594673,2,0,300.0
0.00262451171875,0,466418830753,0,0,23.0
0.0001955032348632,0,681437310858,2,0,300.0
0.000227928161621,0,941007602037,2,0,241.0
0.0,0,1075250273408,0,0,2.0
0.0001955032348632,0,1802226780600,2,0,300.0
0.0026054382324218,0,2337090789674,0,0,3.0
0.0001955032348632,0,1527916229568,2,0,300.0
0.000227928161621,0,284825664603,2,0,241.0
0.00262451171875,0,2563360532539,0,0,3.0
0.05548095703125,103,2524427743534,1,0,300.0
0.0,0,907107467789,0,0,2.0
0.0,205,2539266555083,2,0,300.0
0.00262451171875,0,441501025423,0,0,23.0
0.0,360,1194538406245,2,0,72.0
0.0024757385253906,0,851040079621,0,0,115.0
0.00262451171875,0,2541015199041,0,0,4.0
0.00262451171875,0,2592835338702,0,0,4.0
0.0026321411132812,0,2208511663297,0,0,300.0
0.0062103271484375,103,476644788090,1,0,300.0
0.0017509460449218,117,1415899502729,1,0,300.0
0.0035820007324218,0,2127542386587,0,0,300.0
0.0056915283203125,0,1762989584904,0,0,296.0
0.0,360,1467340969319,2,0,300.0
0.0018234252929687,0,1247577270047,0,0,3.0
0.0002317428588867,0,240124380441,2,0,2.0
0.0,0,797400990410,0,0,2.0
0.0002317428588867,0,1728575416501,2,0,2.0
0.0035820007324218,0,214444727694,0,0,300.0
0.0001955032348632,0,2279048375573,2,0,300.0
0.0002317428588867,0,2046208502578,2,0,2.0
0.0,0,1021335453992,0,0,2.0
0.0,200,384380934516,3,0,300.0
0.0,360,600265238843,2,0,3.0
0.0018234252929687,0,1100085721850,0,0,3.0
0.0032424926757812,200,2585491813333,2,0,300.0
0.00262451171875,0,2487711716742,0,0,4.0
0.0,360,183801553912,2,0,1.0
0.026031494140625,25,2465549677365,1,0,152.0
0.027435302734375,101,30591678875,2,0,300.0
0.0,200,644876646991,3,0,300.0
0.000227928161621,0,1071729561178,2,0,241.0
0.0,360,1362056313970,2,0,72.0
0.0,200,2408059750527,3,0,300.0
0.0,205,4562603980,2,0,300.0
0.0,360,1438772935531,2,0,4.0
0.0070343017578125,103,1467105882696,1,0,300.0
0.0001955032348632,0,2017359008801,2,0,300.0
0.0,0,822475822729,0,0,2.0
0.0,0,1063181930415,0,0,2.0
0.0002317428588867,0,1609265919800,2,0,2.0
0.004364013671875,103,404796420660,1,0,300.0
0.0043487548828125,103,2414869704182,1,0,300.0
0.00262451171875,0,2598798297082,0,0,300.0
0.000227928161621,0,1035125310984,2,0,241.0
0.0009651184082031,103,330857041020,0,0,300.0
0.0002717971801757,0,2013796405593,2,0,2.0
0.00262451171875,200,2054399847126,1,0,300.0
0.00848388671875,103,2071490831232,2,0,4.0
0.0026054382324218,0,1190674573159,0,0,265.0
0.0051345825195312,103,296901584032,1,0,300.0
0.0018234252929687,0,1288739806993,0,0,261.0
0.0,0,881854192565,0,0,2.0
0.0,200,1179188748350,3,0,300.0
0.0018234252929687,0,726419617884,0,0,133.0
0.0,360,1447364007797,2,0,72.0
0.00390625,0,218750318681,0,0,300.0
0.0012416839599609,103,572100055433,2,0,300.0
0.0024757385253906,0,1583716132066,0,0,28.0
0.000227928161621,0,874520686701,2,0,241.0
0.0,0,802903031006,0,0,2.0
0.00262451171875,0,2394059002380,0,0,300.0
0.0002317428588867,0,2008506586846,2,0,2.0
0.0014705657958984,117,1394943164583,1,0,1.0
0.00262451171875,0,707482675102,0,0,4.0
0.02874755859375,101,32680620052,2,0,137.0
0.00262451171875,200,1984205901246,1,0,300.0
0.0,360,1544401591273,2,0,300.0
0.0001955032348632,0,198644052104,2,0,300.0
0.00390625,0,1690659125180,0,0,300.0
0.0052108764648437,103,1929262715174,1,0,300.0
0.0,360,2384130115371,2,0,72.0
0.004364013671875,103,399116527885,1,0,300.0
0.0001955032348632,0,591391522862,2,0,300.0
0.004364013671875,103,395616515377,1,0,300.0
0.0018234252929687,0,1277595087542,0,0,3.0
0.000227928161621,0,546967338946,2,0,241.0
0.0040359497070312,0,498656831522,0,0,3.0
0.0001955032348632,0,1969826855904,2,0,300.0
0.000441551208496,25,540279947052,2,0,300.0
0.0,205,582185472208,2,0,300.0
0.0104217529296875,103,2485370905590,1,0,300.0
0.0001955032348632,0,1276860899514,2,0,300.0
0.0014705657958984,117,1516074192082,1,0,2.0
0.0,360,991760470312,2,0,300.0
0.0026321411132812,0,1953074266469,0,0,300.0
0.0014705657958984,117,2029255096823,1,0,130.0
0.0002317428588867,0,1994519707587,2,0,2.0
0.0,0,1061440481195,0,0,2.0
0.0026054382324218,0,2489067017960,3,0,300.0
0.0,0,909829247269,0,0,2.0
0.0,0,963737840902,0,0,2.0
0.0038070678710937,103,1399259589777,1,0,300.0
0.0001955032348632,0,2078069623833,2,0,300.0
0.0,0,1050512199479,0,0,2.0
0.0,0,1039909753787,0,0,2.0
0.0018234252929687,0,1295721415561,0,0,261.0
0.0,0,835913352979,0,0,2.0
0.0,205,1288755589399,2,0,300.0
0.0097503662109375,103,543656694646,2,0,300.0
0.001016616821289,0,198124160853,0,0,300.0
0.0026054382324218,0,474128692615,0,0,16.0
0.0047225952148437,103,194887962766,1,0,7.0
0.0002317428588867,0,2545772797,2,0,2.0
0.0002317428588867,0,1648613169603,2,0,2.0
0.0097503662109375,103,249257000079,2,0,300.0
0.000227928161621,0,262239961626,2,0,241.0
0.0018234252929687,0,697543161004,0,0,133.0
0.0061721801757812,103,2578778738128,0,0,300.0
0.020416259765625,103,1150907786580,1,0,199.0
0.0078125,119,1228401161476,1,0,300.0
0.00390625,0,1645927079828,0,0,300.0
0.0002317428588867,0,2021699972141,2,0,2.0
0.004364013671875,103,401957570121,1,0,300.0
0.0002317428588867,0,1675491796989,2,0,2.0
0.0097503662109375,103,256154858402,2,0,300.0
0.00262451171875,0,2480872916757,0,0,300.0
0.0001955032348632,0,1068432049755,2,0,300.0
0.0002317428588867,0,1588544818416,2,0,2.0
0.00262451171875,0,2467197207754,0,0,300.0
0.027435302734375,101,1543229111707,2,0,300.0
0.00262451171875,0,2444740558223,0,0,4.0
0.0018234252929687,0,801022430403,0,0,133.0
0.0035820007324218,0,45745467959,0,0,300.0
0.0,360,231960095413,2,0,72.0
0.0070343017578125,103,1390317397895,1,0,300.0
0.0,360,2002438416592,2,0,1.0
0.0,0,890628590998,0,0,2.0
0.0012416839599609,103,400930263679,2,0,300.0
0.0,200,2481969789265,3,0,300.0
0.00262451171875,0,2657028054712,0,0,3.0
0.000227928161621,0,503097257053,2,0,241.0
0.000227928161621,0,1168999963388,2,0,241.0
0.0022125244140625,0,2668358178301,0,0,2.0
0.000227928161621,0,2199253780586,2,0,241.0
0.0029258728027343,103,809591072527,0,0,300.0
0.0018234252929687,0,1308449782435,0,0,261.0
0.0,360,245938789162,2,0,1.0
0.0014705657958984,117,2171825204891,1,0,130.0
0.0014705657958984,117,2195682121918,1,0,130.0
0.0048446655273437,103,648725067626,1,0,75.0
0.0012092590332031,103,1789778997802,1,0,300.0
0.0029182434082031,0,1703084798631,0,0,300.0
0.004364013671875,103,398878854016,1,0,300.0
0.0,360,510194693611,2,0,72.0
0.0,0,867159646158,0,0,2.0
0.0066604614257812,103,892191938878,1,0,5.0
0.0,0,829084585864,0,0,2.0
0.0012416839599609,103,824919895928,2,0,300.0
0.0516357421875,103,1282091102345,1,0,300.0
0.020416259765625,103,1330529757520,1,0,199.0
0.0001955032348632,0,10424030890,2,0,300.0
0.0069351196289062,103,1066337863007,1,0,300.0
0.00262451171875,0,2467097723719,0,0,4.0
0.000227928161621,0,1310584938539,2,0,241.0
0.0001955032348632,0,1336701056569,2,0,300.0
0.000227928161621,0,270780695754,2,0,241.0
0.0022125244140625,0,2609723190990,0,0,2.0
0.0035820007324218,0,1943114048620,0,0,300.0
0.001953125,200,1421195435946,1,0,300.0
0.0003852844238281,103,116064998262,2,0,300.0
0.0001955032348632,0,2014417353910,2,0,300.0
0.00262451171875,0,136557072438,0,0,23.0
0.00592041015625,103,1450152621439,0,0,300.0
0.0,360,2559402932832,2,0,300.0
0.0001955032348632,0,759515837181,2,0,300.0
0.000227928161621,0,1565932173470,2,0,241.0
0.009552001953125,107,2001803631648,1,0,272.0
0.0018234252929687,0,706000209353,0,0,133.0
0.0,360,2344513327963,2,0,300.0
0.0002355575561523,0,69482554031,2,0,2.0
0.0056915283203125,0,740324893057,0,0,2.0
0.0052108764648437,103,1739864269006,1,0,300.0
0.00262451171875,0,2458920987980,0,0,300.0
0.000227928161621,0,2443561728337,2,0,241.0
0.0022125244140625,0,2678110675318,0,0,2.0
0.030975341796875,103,1078110633229,1,0,300.0
0.020416259765625,103,2390763465341,1,0,199.0
0.0001955032348632,0,299744288519,2,0,300.0
0.001953125,200,1724976391081,1,0,300.0
0.00262451171875,0,2469988287717,0,0,4.0
0.0002317428588867,0,1420425593695,2,0,2.0
0.0018234252929687,0,1149817224185,0,0,3.0
0.00262451171875,0,649976945697,0,0,300.0
0.0018234252929687,0,724635197440,0,0,133.0
0.0003833770751953,200,768239358644,2,0,300.0
0.0012550354003906,103,1284947560382,0,0,4.0
0.000227928161621,0,2251093177328,2,0,241.0
0.0,360,2629863734394,2,0,300.0
0.000227928161621,0,443218173834,2,0,241.0
0.0,360,1138173828917,2,0,300.0
0.000227928161621,0,262202462229,2,0,241.0
0.0059127807617187,103,1272832306162,0,0,3.0
0.0020332336425781,117,1193493757990,1,0,300.0
0.000227928161621,0,109702576986,2,0,241.0
0.0022125244140625,0,2634703034885,0,0,2.0
0.0018234252929687,0,1278980723139,0,0,261.0
0.027435302734375,101,2207139962256,2,0,300.0
0.0001955032348632,0,2630987624124,2,0,300.0
0.00262451171875,0,2455096461643,0,0,300.0
0.0078125,117,395075469192,1,0,300.0
0.001953125,200,1734462494035,1,0,300.0
0.0,360,2086182546917,2,0,300.0
0.0,0,889678065681,0,0,2.0
0.024688720703125,103,2320050951779,1,0,300.0
0.0001955032348632,0,2089537057346,2,0,300.0
0.00262451171875,200,594703251159,1,0,300.0
0.0078125,0,1678385582121,0,0,16.0
0.0,360,814389496949,2,0,300.0
0.0014705657958984,117,1952493365747,1,0,130.0
0.0,0,893335546808,0,0,2.0
0.004364013671875,103,408570156785,1,0,300.0
0.0,0,986512411963,0,0,2.0
0.000227928161621,0,118650561762,2,0,241.0
0.000227928161621,0,834684589984,2,0,241.0
0.000227928161621,0,1124712530864,2,0,241.0
0.0234375,200,0,3,0,300.0
0.02874755859375,101,581862467852,2,0,137.0
0.0001955032348632,0,1131436362615,2,0,300.0
0.0,360,554136458856,2,0,72.0
0.0018234252929687,0,1148024927023,0,0,3.0
0.0060958862304687,103,1214426185832,0,0,300.0
0.0027198791503906,200,102293732432,3,0,300.0
0.0060272216796875,103,2379977779352,0,0,300.0
0.0002355575561523,0,2642756447122,2,0,2.0
0.0002317428588867,0,1447354147924,2,0,2.0
0.0002717971801757,0,2567457662019,2,0,2.0
0.000227928161621,0,2301777146511,2,0,241.0
0.0002717971801757,0,1303494489871,2,0,2.0
0.0002317428588867,0,1369664701677,2,0,2.0
0.0002317428588867,0,1361612796329,2,0,2.0
0.0001955032348632,0,798132987364,2,0,300.0
0.0001955032348632,0,364555384077,2,0,300.0
0.027435302734375,101,2409611700692,2,0,300.0
0.001953125,200,2060886551630,1,0,300.0
0.0,360,1470680779234,2,0,300.0
0.0052108764648437,103,123237724261,1,0,300.0
0.0,360,699027569937,2,0,300.0
0.0001955032348632,0,471519641215,2,0,300.0
0.0026054382324218,0,1767526724923,0,0,300.0
0.00262451171875,0,2444585315441,0,0,300.0
0.000227928161621,0,1613032095802,2,0,241.0
0.0052108764648437,103,799643390504,1,0,300.0
0.0077972412109375,103,799656166470,1,0,300.0
0.00262451171875,0,1580204615678,0,0,300.0
0.0003023147583007,0,2075630366908,2,0,53.0
0.0,360,1228695519841,2,0,300.0
0.0002317428588867,0,1395819359237,2,0,2.0
0.0024757385253906,0,820207304940,0,0,115.0
0.0001955032348632,0,901036197873,2,0,300.0
0.0,200,0,3,0,300.0
0.0069351196289062,103,1277306231599,1,0,300.0
0.00262451171875,0,2475387545272,0,0,4.0
0.00262451171875,0,2649613305130,0,0,4.0
0.0035820007324218,0,2203445531126,0,0,300.0
0.0,0,1063373112421,0,0,2.0
0.013275146484375,103,2601522373263,1,0,300.0
0.0002317428588867,0,1709776451009,2,0,2.0
0.000227928161621,0,2272569886498,2,0,241.0
0.0051803588867187,103,1389898830204,0,0,300.0
0.0,0,986135461624,0,0,2.0
0.0,0,967433186036,0,0,2.0
0.0,0,1017622453399,0,0,2.0
0.0,0,966026407808,0,0,2.0
0.000441551208496,25,1062440154441,2,0,300.0
0.00262451171875,0,422203553468,0,0,23.0
0.00262451171875,0,2491799796697,0,0,300.0
0.0121307373046875,103,2239273169387,0,0,300.0
0.0,0,984684969908,0,0,2.0
0.0018234252929687,0,1240748980967,0,0,3.0
0.0101165771484375,103,2415506868102,1,0,300.0
0.0015602111816406,103,221470128878,0,0,300.0
0.0,205,1336703217547,2,0,300.0
0.0001955032348632,0,81710549801,2,0,300.0
0.0,0,890909946276,0,0,2.0
0.0002317428588867,0,1555767093326,2,0,2.0
0.0040359497070312,0,2148004326100,0,0,4.0
0.0022125244140625,0,2602441800780,0,0,2.0
0.0,360,535914920093,2,0,300.0
0.0002317428588867,0,2024229719524,2,0,2.0
0.0002717971801757,0,1790422537038,2,0,2.0
0.0001955032348632,0,2362645326670,2,0,300.0
0.0078125,0,1618916585077,0,0,16.0
0.00390625,0,196702911622,0,0,300.0
0.001474380493164,103,1868314034975,2,0,300.0
0.00262451171875,0,2435420758981,0,0,4.0
0.00390625,0,86636262668,0,0,300.0
0.0001955032348632,0,1035434006704,2,0,300.0
0.0044097900390625,105,70130672886,1,0,300.0
0.0001955032348632,0,2606089820996,2,0,300.0
0.000227928161621,0,1481995880106,2,0,241.0
0.00262451171875,0,2471131725024,0,0,300.0
0.0002317428588867,0,1475266403757,2,0,2.0
0.0,360,237864437227,2,0,300.0
0.0083465576171875,103,1199542350438,1,0,300.0
0.0,360,1099383215310,2,0,300.0
0.0,0,747377114674,0,0,2.0
0.000227928161621,0,1552198871651,2,0,241.0
0.0516357421875,103,1390180990053,1,0,300.0
0.0001955032348632,0,1592174677610,2,0,300.0
0.0026054382324218,0,1711482274417,0,0,105.0
0.0002317428588867,0,1811419956928,2,0,2.0
0.0,360,701556048177,2,0,300.0
0.000227928161621,0,10119994464,2,0,241.0
0.0,0,1044032108389,0,0,2.0
0.0017833709716796,117,2448540057061,1,0,300.0
0.00262451171875,0,2520011129636,0,0,300.0
0.00262451171875,0,922274195440,0,0,4.0
0.0001955032348632,0,1378515733889,2,0,300.0
0.0048446655273437,103,634052472345,1,0,75.0
0.0002717971801757,0,458842498915,2,0,2.0
0.0029296875,200,1793439610272,3,0,300.0
0.0,0,943037479258,0,0,2.0
0.0026054382324218,0,1920310298489,0,0,3.0
0.0086517333984375,103,210555202553,1,0,249.0
0.00262451171875,200,20306102698,1,0,300.0
0.0,200,447973170472,3,0,300.0
0.0001955032348632,0,1194910385591,2,0,300.0
0.0003852844238281,103,53992593151,2,0,300.0
0.026031494140625,25,2060240617974,1,0,152.0
0.000227928161621,0,1043796390310,2,0,241.0
0.000227928161621,0,25203185812,2,0,241.0
0.00262451171875,200,1942657158804,1,0,300.0
0.0,360,1636606717693,2,0,72.0
0.0002317428588867,0,1884403813666,2,0,2.0
0.0056915283203125,0,1425923532963,0,0,296.0
0.0001955032348632,0,1851432390288,2,0,300.0
0.018341064453125,103,1113853904237,1,0,232.0
0.000227928161621,0,1322723628520,2,0,241.0
0.0078125,0,2616251908376,0,0,1.0
0.000401496887207,200,146361021406,2,0,300.0
0.000227928161621,0,302513296991,2,0,241.0
0.0018234252929687,0,668178469494,0,0,133.0
0.000441551208496,25,62338419822,2,0,300.0
0.000441551208496,25,300732338853,2,0,300.0
0.0694580078125,103,1738587765266,1,0,300.0
0.0014705657958984,117,1943884854869,1,0,2.0
0.000227928161621,0,2007622898774,2,0,241.0
0.00262451171875,0,713451185135,0,0,4.0
0.004364013671875,103,403306154252,1,0,300.0
0.004364013671875,103,395367879956,1,0,300.0
0.0040359497070312,0,2174444788762,0,0,4.0
0.00262451171875,200,79046789589,1,0,300.0
0.004364013671875,103,409226915816,1,0,300.0
